Name                  ;Cns ; RA          ; De         ;Wv   ;Typ   ;   Diam;   Dist;E(B-V);   Age;    pmRA;    pmDe;   RV   ; Reference           ;Aliases
NGC_6611              ;Ser ;274.68800000 ;-13.7920000 ;Op   ;EC    ;    7.6;   1767;      ;  6.44;    0.18;   -1.58;        ; 2020A&A...633A..99C ;Messier 16, Ser OB1 B, Ser I, Ser T1, FoF 446
NGC_6613              ;Sgr ;274.98900000 ;-17.0890000 ;Op   ;OC    ;    7.0;   1562;  0.56;  7.71;   -0.51;   -0.92;        ; 2020A&A...633A..99C ;Messier 18
NGC_6618              ;Sgr ;275.11875000 ;-16.1827780 ;Op   ;OC    ;   10.0;   1667;  1.61;  6.06;   -0.04;   -1.40;        ; 2019ApJ...870...32K ;Messier 17, Russeil 32, Ser OB1 A
NGC_6624              ;Sgr ;275.91900000 ;-30.3610000 ;Op   ;GC    ;   12.0;   7910;  0.28;  9.95;    0.10;   -6.90;        ; 2019MNRAS.484.2832V ;
NGC_6626              ;Sgr ;276.13490000 ;-24.8430000 ;Op   ;GC    ;   18.6;   6807;  0.40;  9.60;   -0.42;   -8.80;        ; 2018A&A...616A..12G ;Messier 28, FoF 678
NGC_663               ;Cas ; 26.58600000 ;+61.2120000 ;Op   ;OC    ;   18.0;   3125;  0.70;  7.50;   -1.11;   -0.23;        ; 2020A&A...633A..99C ;?FoF 2129
NGC_6631              ;Sct ;276.79000000 ;-12.0290000 ;Op   ;OC    ;    5.9;   3040;  0.73;  8.33;   -0.39;   -2.92;        ; 2020A&A...633A..99C ;Collinder 379, FoF 292
NGC_6633              ;Oph ;276.84500000 ; +6.6150000 ;Op   ;OC    ;   43.2;    396;  0.18;  8.75;    1.20;   -1.81;        ; 2020A&A...633A..99C ;Theia 924, UPK 43, FoF 2425
NGC_6637              ;Sgr ;277.83420000 ;-32.3565000 ;Op   ;GC    ;   21.6;  13405;  0.18;  8.32;   -5.07;   -5.80;        ; 2018A&A...616A..12G ;Messier 69, FoF 657
NGC_6638              ;Sgr ;277.73400000 ;-25.4970000 ;Op   ;GC    ;   13.8;   9560;  0.41; 10.05;   -2.55;   -4.08;        ; 2019MNRAS.484.2832V ;
NGC_6642              ;Sgr ;277.97500000 ;-23.4750000 ;Op   ;GC    ;   13.8;   8320;  0.41; 10.10;   -0.19;   -3.90;        ; 2019MNRAS.484.2832V ;
NGC_6645              ;Sgr ;278.15800000 ;-16.9180000 ;Op   ;OC    ;   14.5;   1842;  0.36;  8.84;    1.34;   -0.63;        ; 2020A&A...633A..99C ;FoF 68
NGC_6649              ;Sct ;278.35900000 ;-10.3990000 ;Op   ;OC    ;    6.8;   2141;  1.33;  8.09;   -0.01;   -0.06;        ; 2020A&A...633A..99C ;Melotte 206, Collinder 384, FoF 293
NGC_6652              ;Sgr ;278.94000000 ;-32.9910000 ;Op   ;GC    ;   19.2;   9660;  0.09; 10.05;   -5.51;   -4.20;        ; 2019MNRAS.484.2832V ;
NGC_6656              ;Sgr ;279.10480000 ;-23.9102000 ;Op   ;GC    ;   42.6;   3843;  0.34; 10.09;    9.80;   -5.56;        ; 2018A&A...616A..12G ;Messier 22, FoF 24, FoF 25, FoF 2207, FoF 2280, FoF 2398
NGC_6664              ;Sct ;279.12500000 ; -8.1940000 ;Op   ;OC    ;   12.2;   2137;  0.74;  7.76;   -0.09;   -2.56;        ; 2020A&A...633A..99C ;Collinder 385, Iss 603, Alessi 153, FoF 1219
NGC_6681              ;Sgr ;280.80200000 ;-32.2892000 ;Op   ;GC    ;   21.6;   9124;  0.07;  9.45;    1.39;   -4.72;        ; 2018A&A...616A..12G ;Messier 70, FoF 16
NGC_6683              ;Sct ;280.54822940 ; -6.2498398 ;Op   ;OC?   ;   16.4;   3597;  0.33;  7.51;   -0.60;   -2.44;        ; arXiv:1910.12600v1  ;FoF 1221
NGC_6694              ;Sct ;281.31700000 ; -9.3860000 ;Op   ;OC    ;    7.1;   1908;  0.58;  8.21;    0.14;   -1.41;        ; 2020A&A...633A..99C ;Messier 26, FSR 71, FoF 69
NGC_6704              ;Sct ;282.68700000 ; -5.2030000 ;Op   ;OC    ;    4.4;   2304;  0.96;  8.45;   -0.73;   -3.14;        ; 2020A&A...633A..99C ;FoF 157
NGC_6705              ;Sct ;282.76600000 ; -6.2720000 ;Op   ;OC    ;    8.9;   2342;  0.47;  8.63;   -1.57;   -4.14;        ; 2020A&A...633A..99C ;Messier 11, FSR 82, FoF 155
NGC_6709              ;Aql ;282.83600000 ;+10.3340000 ;Op   ;OC    ;   16.8;   1098;  0.28;  8.23;    1.41;   -3.53;        ; 2020A&A...633A..99C ;FoF 2193
NGC_6712              ;Sct ;283.26800000 ; -8.7060000 ;Op   ;GC    ;   20.4;   6850;  0.45; 10.05;    3.34;   -4.38;        ; 2019MNRAS.484.2832V ;Melotte 215, FSR 74
NGC_6715              ;Sgr ;283.76400000 ;-30.4800000 ;Op   ;GC    ;   17.4;  27130;  0.15;  8.35;   -2.71;   -1.35;        ; 2019MNRAS.484.2832V ;Messier 54, FoF 8
NGC_6716              ;Sgr ;283.61600000 ;-19.8880000 ;Op   ;OC    ;   11.9;    712;  0.23;  7.53;   -1.48;   -6.01;        ; 2020A&A...633A..99C ;FoF 2273
NGC_6717              ;Sgr ;283.77500000 ;-22.7010000 ;Op   ;GC    ;   13.8;   7450;  0.23; 10.10;   -3.11;   -4.95;        ; 2019MNRAS.484.2832V ;Palomar 9
NGC_6723              ;Sgr ;284.88800000 ;-36.6320000 ;Op   ;GC    ;   31.2;   8300;  0.05;  9.52;    1.03;   -2.44;        ; 2019MNRAS.484.2832V ;FoF 7
NGC_6728              ;Aql ;284.71500000 ; -8.9530000 ;Op   ;OC    ;   15.4;   1866;  0.12;  8.89;    1.31;   -1.76;        ; 2020A&A...633A..99C ;FoF 2067
NGC_6735              ;Aql ;285.15500000 ; -0.4980000 ;Op   ;OC    ;   12.6;   2404;  0.85;  8.29;    0.07;   -1.27;        ; 2020A&A...633A..99C ;
NGC_6749              ;Aql ;286.31400000 ; +1.9010000 ;Op   ;GC    ;   19.8;   7760;  1.13;  9.66;   -2.87;   -5.99;        ; 2019MNRAS.484.2832V ;Berkeley 42
NGC_6752              ;Pav ;287.71750000 ;-59.9833000 ;Op   ;GC    ;   50.4;   4329;  0.04; 10.10;   -3.19;   -4.03;        ; 2018A&A...616A..12G ;
NGC_6755              ;Aql ;286.94200000 ; +4.2240000 ;Op   ;OC    ;   10.6;   2660;  2.44;  8.00;   -0.73;   -3.53;        ; 2020A&A...633A..99C ;
NGC_6756              ;Aql ;287.18100000 ; +4.7110000 ;Op   ;OC    ;    3.4;   3559;  1.08;  8.40;   -1.58;   -3.63;        ; 2020A&A...633A..99C ;
NGC_6760              ;Aql ;287.80000000 ; +1.0300000 ;Op   ;GC    ;   22.8;   8540;  0.77;  8.86;   -1.13;   -3.56;        ; 2019MNRAS.484.2832V ;FoF 718
NGC_6779              ;Lyr ;289.14800000 ;+30.1840000 ;Op   ;GC    ;   19.2;  14245;  0.26;  9.47;   -2.01;    1.66;        ; 2018A&A...616A..12G ;Messier 56, FoF 2038
NGC_6791              ;Lyr ;290.22100000 ;+37.7780000 ;Op   ;OC    ;    8.2;   5208;  0.12;  9.47;   -0.42;   -2.27;        ; 2020A&A...633A..99C ;Berkeley 46, FoF 639
NGC_6793              ;Vul ;290.81700000 ;+22.1590000 ;Op   ;OC    ;   27.2;    599;  0.31;  8.46;    3.79;    3.54;        ; 2020A&A...633A..99C ;Theia 738, UPK 68, FoF 2338
NGC_6800              ;Vul ;291.66400000 ;+25.0080000 ;Op   ;OC    ;   21.6;   1049;  0.40;  8.60;    0.44;   -0.88;        ; 2020A&A...633A..99C ;FoF 2340
NGC_6802              ;Vul ;292.65100000 ;+20.2620000 ;Op   ;OC    ;    5.8;   3236;  0.79;  8.96;   -2.81;   -6.44;        ; 2020A&A...633A..99C ;
NGC_6809              ;Sgr ;295.00460000 ;-30.9621000 ;Op   ;GC    ;   40.8;   5858;  0.08;  8.94;   -3.40;   -9.26;        ; 2018A&A...616A..12G ;Messier 55, FoF 9, FoF 2050
NGC_6811              ;Cyg ;294.34000000 ;+46.3780000 ;Op   ;OC    ;   22.8;   1149;  0.21;  8.89;   -3.40;   -8.81;        ; 2020A&A...633A..99C ;FSR 228, FoF 2201
NGC_6819              ;Cyg ;295.32700000 ;+40.1900000 ;Op   ;OC    ;   11.4;   2809;  0.24;  9.40;   -2.92;   -3.86;        ; 2020A&A...633A..99C ;FoF 628
NGC_6823              ;Vul ;295.79400000 ;+23.3210000 ;Op   ;OC    ;    8.9;   2242;  0.83;  6.80;   -1.70;   -5.30;        ; 2020A&A...633A..99C ;FoF 322
NGC_6827              ;Vul ;297.22000000 ;+21.2130000 ;Op   ;OC    ;    2.5;   9709;  0.90;  9.06;   -2.42;   -5.46;        ; 2020A&A...633A..99C ;Berkeley 48
NGC_6830              ;Vul ;297.71800000 ;+23.1010000 ;Op   ;OC    ;    8.4;   2358;  0.54;  7.35;   -3.21;   -5.77;        ; 2020A&A...633A..99C ;FoF 161
NGC_6834              ;Cyg ;298.05200000 ;+29.3990000 ;Op   ;OC    ;    6.0;   3676;  0.67;  7.29;   -2.49;   -5.09;        ; 2020A&A...633A..99C ;FoF 482
NGC_6838              ;Sge ;298.44270000 ;+18.7790000 ;Op   ;GC    ;   26.4;   4440;  0.25;  9.93;   -3.38;   -2.65;        ; 2018A&A...616A..12G ;Messier 71, FoF 46
NGC_6846              ;Cyg ;299.11200000 ;+32.3490000 ;Op   ;OC    ;    2.5;  11236;  1.05;  9.15;   -2.97;   -4.99;        ; 2020A&A...633A..99C ;
NGC_6864              ;Sgr ;301.52050000 ;-21.9213000 ;Op   ;GC    ;   13.2;  48077;  0.16; 10.05;   -0.59;   -2.78;        ; 2018A&A...616A..12G ;Messier 75
NGC_6866              ;Cyg ;300.98300000 ;+44.1580000 ;Op   ;OC    ;   12.5;   1458;  0.27;  8.70;   -1.36;   -5.74;        ; 2020A&A...633A..99C ;FoF 2040
NGC_6871              ;Cyg ;301.54800000 ;+35.7650000 ;Op   ;OB    ;   44.5;   1946;  0.42;  6.92;   -3.13;   -6.44;        ; 2020A&A...633A..99C ;Cyg OB3 A, FoF 493
NGC_6910              ;Cyg ;305.79700000 ;+40.7710000 ;Op   ;OC    ;   10.7;   1835;  1.04;  7.06;   -3.42;   -5.36;        ; 2020A&A...633A..99C ;FoF 498
NGC_6913              ;Cyg ;305.94300000 ;+38.4870000 ;Op   ;OC    ;   12.7;   1808;  0.83;  7.21;   -3.41;   -5.77;        ; 2020A&A...633A..99C ;Messier 29, FoF 2179
NGC_6934              ;Del ;308.54700000 ; +7.4040000 ;Op   ;GC    ;   16.8;  16170;  0.10; 10.10;   -2.64;   -4.67;        ; 2019MNRAS.484.2832V ;
NGC_6939              ;Cep ;307.91700000 ;+60.6530000 ;Op   ;OC    ;   14.8;   1976;  0.31;  9.25;   -1.84;   -5.41;        ; 2020A&A...633A..99C ;FoF 640
NGC_6940              ;Vul ;308.62600000 ;+28.2780000 ;Op   ;OC    ;   30.0;   1056;  0.21;  9.05;   -1.95;   -9.41;        ; 2020A&A...633A..99C ;Theia 1272, UPK 100, FoF 2054
NGC_6981              ;Aqr ;313.36620000 ;-12.5386000 ;Op   ;GC    ;   15.6;  44444;  0.05; 10.10;   -1.25;   -3.31;        ; 2018A&A...616A..12G ;Messier 72
NGC_6991              ;Cyg ;313.62100000 ;+47.4000000 ;Op   ;OC    ;   66.6;    567;  0.39;  9.11;    5.59;    8.51;        ; 2020A&A...633A..99C ;Theia 1231, UPK 132, FoF 2342
NGC_6997              ;Cyg ;314.12800000 ;+44.6400000 ;Op   ;OC    ;   12.1;    887;  0.69;  8.77;   -4.28;   -6.88;        ; 2020A&A...633A..99C ;Theia 899, UPK 129, FoF 2227
NGC_7006              ;Del ;315.37200000 ;+16.1870000 ;Op   ;GC    ;   15.0;  40050;  0.05; 10.10;   -0.10;   -0.57;        ; 2019MNRAS.484.2832V ;
NGC_7024              ;Cyg ;316.52400000 ;+41.4980000 ;Op   ;OC    ;    9.0;   1224;  0.62;  8.43;    0.10;   -4.44;        ; 2020A&A...633A..99C ;
NGC_7031              ;Cyg ;316.80900000 ;+50.8700000 ;Op   ;OC    ;   14.2;   1420;  0.82;  7.40;   -1.24;   -4.21;        ; 2020A&A...633A..99C ;FSR 294, FoF 1778
NGC_7039              ;Cyg ;317.66300000 ;+45.5970000 ;Op   ;OC    ;   17.3;    773;  0.22;  7.64;   -0.32;   -2.54;        ; 2020A&A...633A..99C ;Theia 26, FoF 2318,
NGC_7044              ;Cyg ;318.28400000 ;+42.4940000 ;Op   ;OC    ;    5.8;   3663;  0.60;  9.18;   -4.98;   -5.53;        ; 2020A&A...633A..99C ;FoF 71
NGC_7058              ;Cyg ;320.44800000 ;+50.8220000 ;Op   ;OC    ;   13.1;    366;  0.08;  7.95;    7.43;    2.89;        ; 2020A&A...633A..99C ;UPK 145, FoF 2419
NGC_7062              ;Cyg ;320.86200000 ;+46.3850000 ;Op   ;OC    ;    5.8;   2513;  0.45;  8.68;   -1.91;   -4.04;        ; 2020A&A...633A..99C ;FoF 164
NGC_7063              ;Cyg ;321.12200000 ;+36.5070000 ;Op   ;OC    ;   14.4;    677;  0.09;  7.88;    1.52;   -2.48;        ; 2020A&A...633A..99C ;UPK 124, FoF 2274
NGC_7067              ;Cyg ;321.05800000 ;+48.0120000 ;Op   ;OC    ;    3.7;   6536;  0.75;  8.10;   -3.09;   -3.30;        ; 2020A&A...633A..99C ;
NGC_7078              ;Peg ;322.49490000 ;+12.1661000 ;Op   ;GC    ;   42.0;  17606;  0.10; 10.10;   -0.62;   -3.80;        ; 2018A&A...616A..12G ;Messier 15
NGC_7082              ;Cyg ;322.18600000 ;+47.1030000 ;Op   ;OC    ;   23.4;   1372;  0.24;  8.06;   -0.29;   -1.11;        ; 2020A&A...633A..99C ;FoF 2070
NGC_7086              ;Cyg ;322.62400000 ;+51.5930000 ;Op   ;OC    ;   14.4;   1695;  0.77;  8.22;   -1.66;   -1.63;        ; 2020A&A...633A..99C ;FoF 343
NGC_7089              ;Aqr ;323.34970000 ; -0.8177000 ;Op   ;GC    ;   31.2;  16920;  0.06; 10.10;    3.49;   -2.15;        ; 2018A&A...616A..12G ;Messier 2
NGC_7092              ;Cyg ;322.88900000 ;+48.2470000 ;Op   ;OC    ;  120.4;    300;  0.01;  8.46;   -7.48;  -19.74;        ; 2020A&A...633A..99C ;OPD 88, Theia 517
NGC_7099              ;Cap ;325.08880000 ;-23.1792000 ;Op   ;GC    ;   34.2;  13405;  0.03; 10.10;   -0.70;   -7.22;        ; 2018A&A...616A..12G ;Messier 30
NGC_7128              ;Cyg ;325.99100000 ;+53.7150000 ;Op   ;OC    ;    3.6;   3831;  1.10;  7.29;   -4.03;   -4.11;        ; 2020A&A...633A..99C ;FoF 513
NGC_7129              ;Cep ;325.74000000 ;+66.1140000 ;Op   ;EC    ;    5.0;    921;  1.41;  7.12;   -1.76;   -3.27;        ; 2020A&A...633A..99C ;vdB-RN 146 Cl, V361 Cep Cl, LkHalpha 234 Cl, UPK 183
NGC_7142              ;Cep ;326.29000000 ;+65.7820000 ;Op   ;OC    ;   12.2;   2551;  0.45;  9.39;   -2.75;   -1.29;        ; 2020A&A...633A..99C ;FoF 629
NGC_7160              ;Cep ;328.44800000 ;+62.5890000 ;Op   ;OC    ;    9.0;    952;      ;  6.96;   -3.47;   -1.38;        ; 2020A&A...633A..99C ;Theia 42, UPK 175, FoF 2256
NGC_7209              ;Lac ;331.22400000 ;+46.5080000 ;Op   ;OC    ;   36.5;   1220;  0.16;  8.67;    2.25;    0.28;        ; 2020A&A...633A..99C ;FoF 2055
NGC_7226              ;Cep ;332.60500000 ;+55.3980000 ;Op   ;OC    ;    2.3;   5405;  0.50;  8.72;   -1.84;   -2.06;        ; 2020A&A...633A..99C ;
NGC_7235              ;Cep ;333.08300000 ;+57.2710000 ;Op   ;OC    ;    8.4;   3861;  0.93;  7.30;   -3.76;   -3.03;        ; 2020A&A...633A..99C ;
NGC_7243              ;Lac ;333.78800000 ;+49.8300000 ;Op   ;OC    ;   30.6;    896;  0.22;  8.01;    0.43;   -2.86;        ; 2020A&A...633A..99C ;Theia 356, FoF 2214
NGC_7245              ;Lac ;333.81200000 ;+54.3360000 ;Op   ;OC    ;    7.3;   3663;  0.47;  8.66;   -3.95;   -3.25;        ; 2020A&A...633A..99C ;FoF 166
NGC_7261              ;Cep ;335.05600000 ;+58.1280000 ;Op   ;OC    ;    6.1;   3597;  0.92;  7.05;   -3.93;   -2.91;        ; 2020A&A...633A..99C ;FoF 517
NGC_7281              ;Cep ;336.25900000 ;+57.8690000 ;Op   ;OC    ;   16.6;   2315;  0.50;  7.86;   -2.12;   -1.24;        ; 2020A&A...633A..99C ;
NGC_7296              ;Lac ;337.00000000 ;+52.3210000 ;Op   ;OC    ;    6.4;   2532;  0.19;  8.72;   -2.96;   -2.71;        ; 2020A&A...633A..99C ;FoF 679
NGC_7380              ;Cep ;341.81700000 ;+58.1250000 ;Op   ;OC    ;   10.8;   3003;  0.60;  6.92;   -2.52;   -2.14;        ; 2020A&A...633A..99C ;FSR 387, LMR 130, FoF 348
NGC_7419              ;Cep ;343.57900000 ;+60.8140000 ;Op   ;OC    ;    5.0;   3571;  1.90;  7.05;   -2.76;   -1.60;        ; 2020A&A...633A..99C ;FoF 524
NGC_7423              ;Cep ;343.78900000 ;+57.0960000 ;Op   ;OC    ;    3.8;   4184;  0.50;  9.03;   -1.25;   -1.25;        ; 2020A&A...633A..99C ;Berkeley 57, FoF 170
NGC_743               ;Cas ; 29.61400000 ;+60.1300000 ;Op   ;OC    ;   14.8;   1135;  0.45;  7.88;   -0.03;   -1.71;        ; 2020A&A...633A..99C ;FoF 2228
NGC_744               ;Per ; 29.65200000 ;+55.4730000 ;Op   ;OC    ;    8.9;   1372;  0.38;  8.53;   -1.86;   -1.79;        ; 2020A&A...633A..99C ;FoF 669
NGC_7492              ;Aqr ;347.11100000 ;-15.6110000 ;Op   ;GC    ;   10.8;  26770;      ; 10.10;    0.80;   -2.27;        ; 2019MNRAS.484.2832V ;
NGC_7510              ;Cep ;347.76700000 ;+60.5790000 ;Op   ;OC    ;    6.6;   3497;  0.95;  7.15;   -3.66;   -2.19;        ; 2020A&A...633A..99C ;FoF 346
NGC_752               ;And ; 29.22300000 ;+37.7940000 ;Op   ;OC    ;   58.2;    447;  0.04;  9.14;    9.81;  -11.71;        ; 2020A&A...633A..99C ;Theia 1214, UPK 285, FoF 2380
NGC_7538              ;Cep ;348.40500000 ;+61.5000000 ;Op   ;OC    ;    7.8;   2626;  1.15;  6.30;   -3.67;    -2.3;  -64.90; Alessi (Gaia DR2)   ;
NGC_7654              ;Cas ;351.19500000 ;+61.5900000 ;Op   ;OC    ;   16.0;   1678;  0.65;  8.24;   -1.94;   -1.13;        ; 2020A&A...633A..99C ;Messier 52, FoF 526
NGC_7762              ;Cep ;357.47200000 ;+68.0350000 ;Op   ;EC    ;   20.4;    998;  0.62;  9.25;    1.45;    4.02;        ; 2020A&A...633A..99C ;PTB 9, BDB 92, Theia 1344, UPK 231, FoF 2195
NGC_7788              ;Cas ;359.17900000 ;+61.3950000 ;Op   ;OC    ;    5.4;   3333;  0.49;  7.13;   -3.11;   -1.76;        ; 2020A&A...633A..99C ;FoF 352
NGC_7789              ;Cas ;359.33400000 ;+56.7260000 ;Op   ;OC    ;   25.3;   2208;  0.22;  9.31;   -0.92;   -1.93;        ; 2020A&A...633A..99C ;FoF 49
NGC_7790              ;Cas ;359.61300000 ;+61.2100000 ;Op   ;OC    ;    7.1;   3717;  0.53;  8.54;   -3.28;   -1.68;        ; 2020A&A...633A..99C ;FoF 351
NGC_869               ;Per ; 34.74100000 ;+57.1340000 ;Op   ;OC    ;   16.3;   2506;  0.52;  7.28;   -0.69;   -1.08;        ; 2020A&A...633A..99C ;h Per
NGC_884               ;Per ; 35.58400000 ;+57.1490000 ;Op   ;OC    ;   15.0;   2513;  0.56;  7.20;   -0.63;   -1.07;        ; 2020A&A...633A..99C ;Xi Per
NGC_886               ;Cas ; 35.89800000 ;+63.8000000 ;Op   ;OC    ;   40.8;   1048;  0.45;  8.65;    3.19;   -3.97;        ; 2020A&A...633A..99C ;Stock 6, UPK 270, FoF 2250, UBC 189
NGC_957               ;Per ; 38.34300000 ;+57.5530000 ;Op   ;OC    ;   15.6;   2469;  0.63;  7.25;   -0.25;   -1.07;        ; 2020A&A...633A..99C ;
Nu_Sco                ;Sco ;242.99875000 ;-19.4605556 ;Op   ;OC    ;    0.7;    145;  0.23;  7.40;   -3.74;   -3.01;        ; Alessi (Gaia DR2)   ;
OC-1                  ;Per ; 51.78000000 ;+45.1400000 ;Op   ;OC    ;   10.8;   1639;      ;  9.08;    0.18;   -2.46;        ; 2020PASP..132c4502H ;
OC-10                 ;Aur ; 81.94000000 ;+33.2800000 ;Op   ;OC    ;    4.8;   3125;      ;  8.50;    1.32;   -2.93;        ; 2020PASP..132c4502H ;
OC-11                 ;Vel ;127.86000000 ;-47.9900000 ;Op   ;OC    ;    8.4;   1754;      ;  8.74;   -4.34;    4.61;        ; 2020PASP..132c4502H ;
OC-12                 ;Car ;167.12000000 ;-58.7400000 ;Op   ;OC    ;   10.8;   1667;      ;  8.84;   -7.03;    2.07;        ; 2020PASP..132c4502H ;
OC-13                 ;Oph ;274.21000000 ;+10.7900000 ;Op   ;OC    ;   20.4;    893;      ;  9.60;   -0.61;   -6.19;        ; 2020PASP..132c4502H ;
OC-15                 ;Cyg ;317.62000000 ;+46.8100000 ;Op   ;OC    ;    9.6;   7143;      ;  6.84;   -3.31;   -3.63;        ; 2020PASP..132c4502H ;
OC-16                 ;Cyg ;318.35000000 ;+46.2900000 ;Op   ;OC    ;   13.2;   1613;      ;  8.58;   -2.59;   -3.79;        ; 2020PASP..132c4502H ;
OC-2                  ;Aur ; 80.11000000 ;+33.2600000 ;Op   ;OC    ;    9.6;   1695;      ;  8.90;    1.27;   -3.33;        ; 2020PASP..132c4502H ;
OC-3                  ;Aur ; 80.14000000 ;+33.4100000 ;Op   ;OC    ;    9.6;    885;      ;  8.90;    0.61;   -5.06;        ; 2020PASP..132c4502H ;
OC-4                  ;Aur ; 80.25000000 ;+33.8300000 ;Op   ;OC    ;    7.2;   1786;      ;  8.76;    0.55;   -3.60;        ; 2020PASP..132c4502H ;
OC-5                  ;Aur ; 80.37000000 ;+33.3900000 ;Op   ;OC    ;    6.0;   1266;      ;  7.74;   -0.12;   -3.18;        ; 2020PASP..132c4502H ;
OC-6                  ;Aur ; 80.54000000 ;+33.8300000 ;Op   ;OC    ;    8.4;    787;      ;  7.92;   -0.45;   -3.43;        ; 2020PASP..132c4502H ;
OC-7                  ;Aur ; 80.57000000 ;+35.4200000 ;Op   ;OC    ;   10.8;   1724;      ;  7.60;    1.49;   -2.88;        ; 2020PASP..132c4502H ;
OC-9                  ;Aur ; 80.78000000 ;+33.0900000 ;Op   ;OC    ;   10.8;    870;      ;  8.90;    1.72;   -5.15;        ; 2020PASP..132c4502H ;
OH_43.8-0.1_Cl        ;Aql ;287.97500000 ; +9.5972222 ;IR   ;EC    ;    0.6;   6024;      ;      ;   -3.02;   -6.20;        ; 2014ApJ...783..130R ;
ONC                   ;Ori ; 83.81533300 ; -5.3944720 ;Op   ;EC    ;   10.0;    403;  0.17;  6.74;    1.51;    0.50;        ; 2019ApJ...870...32K ;Trapezium, Theta Ori, Messier 42, NGC 1976, Escorial 5, BDB 215, BDB 217, UPK 412, FoF 2373
OPD_100               ;Cen ;175.65141740 ;-50.6663176 ;Op   ;MG    ;  263.5;    137;      ;      ;  -25.61;   -4.65;        ; 2017AJ....153..257O ;
OPD_13                ;Cen ;209.56547520 ;-43.7191279 ;Op   ;OB    ; 1066.1;    140;      ;      ;  -24.35;  -19.65;        ; 2017AJ....153..257O ;?UPK 592, Sco OB2 B
OPD_14                ;TrA ;253.35100000 ;-67.8150000 ;Op   ;OC    ;  307.3;    232;  0.02;  8.27;  -13.40;  -12.08;        ; 2020A&A...633A..99C ;Theia 216, UPK 612
OPD_18                ;Lup ;232.10909620 ;-38.0309465 ;Op   ;OB    ;  495.8;    150;      ;      ;  -19.92;  -23.79;        ; 2017AJ....153..257O ;Sco OB2C
OPD_23                ;Car ;148.59221510 ;-62.1376883 ;Op   ;OC    ;  299.5;    216;      ;      ;  -29.04;   23.37;        ; 2017AJ....153..257O ;in Theia 599
OPD_24                ;Lup ;223.84159520 ;-48.5398287 ;Op   ;OC    ;  757.2;    139;      ;      ;  -23.08;  -22.66;        ; 2017AJ....153..257O ;
OPD_25                ;Sco ;239.01343480 ;-29.3802336 ;Op   ;MG    ;  752.5;    108;      ;      ;  -21.98;  -33.56;        ; 2017AJ....153..257O ;
OPD_26                ;Cas ; 45.99806520 ;+61.8775062 ;Op   ;MG    ;  488.1;    122;      ;      ;   32.33;  -31.69;        ; 2017AJ....153..257O ;
OPD_27                ;Sco ;243.11390100 ;-28.3427470 ;Op   ;MG    ;  557.7;    131;      ;      ;  -13.65;  -25.59;        ; 2017AJ....153..257O ;?Upper Sco
OPD_29                ;Tau ; 61.98377600 ;+19.5996635 ;Op   ;MG    ;  307.8;    116;      ;      ;    4.19;  -14.20;        ; 2017AJ....153..257O ;
OPD_3                 ;Cru ;189.87453150 ;-63.5058041 ;Op   ;OB    ; 1937.2;    109;      ;      ;  -36.08;  -12.14;        ; 2017AJ....153..257O ;
OPD_31                ;Pup ;103.26219950 ;-37.9352988 ;Op   ;MG    ;  358.6;    168;      ;      ;  -15.62;   11.59;        ; 2017AJ....153..257O ;
OPD_33                ;Lup ;220.18482670 ;-47.1245078 ;Op   ;OB    ;  435.3;    119;      ;      ;  -27.29;  -25.83;        ; 2017AJ....153..257O ;UCL-2
OPD_35                ;Cas ; 32.93066990 ;+61.6507009 ;Op   ;MG    ;  425.0;    109;      ;      ;   40.74;  -27.63;        ; 2017AJ....153..257O ;
OPD_37                ;Cae ; 68.87300290 ;-41.9225017 ;Op   ;MG    ;  289.7;    135;      ;  8.50;    0.86;   19.81;        ; 2017AJ....153..257O ;
OPD_39                ;Ori ; 74.99907920 ; -1.5616533 ;Op   ;MG    ;  346.2;    172;      ;      ;   11.87;  -14.47;        ; 2017AJ....153..257O ;part of Theia 160
OPD_40                ;Cen ;202.97524940 ;-50.6226736 ;Op   ;MG    ;  657.2;    138;      ;      ;  -26.39;  -17.12;        ; 2017AJ....153..257O ;?UPK 592
OPD_42                ;Per ; 43.64701710 ;+54.5517042 ;Op   ;MG    ;  295.2;    151;      ;      ;   28.07;  -25.13;        ; 2017AJ....153..257O ;
OPD_44                ;Ori ; 81.59923670 ; +5.2135915 ;Op   ;MG    ;  538.9;    103;      ;      ;    8.68;  -30.53;        ; 2017AJ....153..257O ;
OPD_45                ;Cen ;203.05264200 ;-53.9566276 ;Op   ;MG    ;  380.6;     94;      ;      ;  -39.34;  -23.44;        ; 2017AJ....153..257O ;
OPD_46                ;Nor ;242.81273100 ;-48.1235831 ;Op   ;OB    ;  373.1;    121;      ;      ;  -19.97;  -31.89;        ; 2017AJ....153..257O ;Nor OB5
